,year,ceremony,award,id1,nom1,id2,nom2,id3,nom3,id4,nom4,nominated,winner
190,2001 Awards,Oscar,"Best Short Film, Animated",tt0234588,,tt0234588,Rejected,nm0381116,Don Hertzfeldt,,,1,0
191,2001 Awards,Oscar,"Best Short Film, Animated",tt0239797,,tt0239797,The Periwig-Maker,nm0778108,Steffen Schäffler,nm0778105,Annette Schäffler,1,0
192,2001 Awards,Oscar,"Best Short Film, Live Action",tt0216131,,tt0216131,Quiero ser (I want to be...),nm0302780,Florian Gallenberger,,,1,1
193,2001 Awards,Oscar,"Best Short Film, Live Action",tt0278378,,tt0278378,By Courier,nm0726200,Peter Riegert,nm0292778,Ericka Frederick,1,0
194,2001 Awards,Oscar,"Best Short Film, Live Action",tt0269658,,tt0269658,One Day Crossing,nm0825513,Joan Stein Schimke,nm0973408,Christina Lazaridi,1,0
195,2001 Awards,Oscar,"Best Short Film, Live Action",tt0262758,,tt0262758,Seraglio,nm0503611,Gail Lerner,nm0132330,Colin Campbell,1,0
196,2001 Awards,Oscar,"Best Short Film, Live Action",tt0207112,,tt0207112,Uma História de Futebol,nm0003884,Paulo Machline,,,1,0
197,2001 Awards,Oscar,Best Sound,tt0172495,,tt0172495,Gladiator,nm0586793,Scott Millan,nm0066446,Bob Beemer,1,1
198,2001 Awards,Oscar,Best Sound,tt0162222,,tt0162222,Cast Away,nm0858378,Randy Thom,nm0426348,Tom Johnson,1,0
199,2001 Awards,Oscar,Best Sound,tt0187393,,tt0187393,The Patriot,nm0640114,Kevin O'Connell,nm0751169,Greg P. Russell,1,0
200,2001 Awards,Oscar,Best Sound,tt0177971,,tt0177971,The Perfect Storm,nm0718676,John T. Reitz,nm0748832,Gregg Rudloff,1,0
201,2001 Awards,Oscar,Best Sound,tt0141926,,tt0141926,U-571,nm0556541,Steve Maslow,nm0484414,Gregg Landaker,1,0
202,2001 Awards,Oscar,Best Sound Editing,tt0141926,,tt0141926,U-571,nm0425416,Jon Johnson,,,1,1
203,2001 Awards,Oscar,Best Sound Editing,tt0186566,,tt0186566,Space Cowboys,nm0614812,Alan Robert Murray,nm0039544,Bub Asman,1,0
204,2001 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0181865,,tt0181865,Traffic,nm0300866,Stephen Gaghan,,,1,1
205,2001 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0241303,,tt0241303,Chocolat,nm0414608,Robert Nelson Jacobs,,,1,0
206,2001 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0190332,,tt0190332,"Crouching Tiger, Hidden Dragon",tt0190332,Wo hu cang long (original title),nm0910924,Hui-Ling Wang,1,0
207,2001 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0190590,,tt0190590,"O Brother, Where Art Thou?",nm0001053,Ethan Coen,nm0001054,Joel Coen,1,0
208,2001 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0185014,,tt0185014,Wonder Boys,nm0460141,Steve Kloves,,,1,0
209,2001 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0181875,,tt0181875,Almost Famous,nm0001081,Cameron Crowe,,,1,1
210,2001 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0249462,,tt0249462,Billy Elliot,nm0355822,Lee Hall,,,1,0
211,2001 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0195685,,tt0195685,Erin Brockovich,nm0335666,Susannah Grant,,,1,0
212,2001 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0172495,,tt0172495,Gladiator,nm0291905,David Franzoni,nm0517589,John Logan,1,0
213,2001 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0203230,,tt0203230,You Can Count on Me,nm0518836,Kenneth Lonergan,,,1,0
214,2002 Awards,Oscar,Best Picture,tt0268978,,tt0268978,A Beautiful Mind,nm0004976,Brian Grazer,nm0000165,Ron Howard,1,1
215,2002 Awards,Oscar,Best Picture,tt0280707,,tt0280707,Gosford Park,nm0000265,Robert Altman,nm0000837,Bob Balaban,1,0
216,2002 Awards,Oscar,Best Picture,tt0247425,,tt0247425,In the Bedroom,nm0494910,Graham Leader,nm0441839,Ross Katz,1,0
217,2002 Awards,Oscar,Best Picture,tt0203009,,tt0203009,Moulin Rouge!,nm0056236,Fred Baron,nm0114213,Martin Brown,1,0
218,2002 Awards,Oscar,Best Picture,tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0001392,Peter Jackson,nm0651614,Barrie M. Osborne,1,0
219,2002 Awards,Oscar,Best Actor in a Leading Role,nm0000243,,nm0000243,Denzel Washington,tt0139654,Training Day,,,1,1
220,2002 Awards,Oscar,Best Actor in a Leading Role,nm0000128,,nm0000128,Russell Crowe,tt0268978,A Beautiful Mind,,,1,0
221,2002 Awards,Oscar,Best Actor in a Leading Role,nm0000576,,nm0000576,Sean Penn,tt0277027,I Am Sam,,,1,0
222,2002 Awards,Oscar,Best Actor in a Leading Role,nm0929489,,nm0929489,Tom Wilkinson,tt0247425,In the Bedroom,,,1,0
223,2002 Awards,Oscar,Best Actor in a Leading Role,nm0000226,,nm0000226,Will Smith,tt0248667,Ali,,,1,0
224,2002 Awards,Oscar,Best Actress in a Leading Role,nm0000932,,nm0000932,Halle Berry,tt0285742,Monster's Ball,,,1,1
225,2002 Awards,Oscar,Best Actress in a Leading Role,nm0001132,,nm0001132,Judi Dench,tt0280778,Iris,,,1,0
226,2002 Awards,Oscar,Best Actress in a Leading Role,nm0000173,,nm0000173,Nicole Kidman,tt0203009,Moulin Rouge!,,,1,0
227,2002 Awards,Oscar,Best Actress in a Leading Role,nm0000250,,nm0000250,Renée Zellweger,tt0243155,Bridget Jones's Diary,,,1,0
228,2002 Awards,Oscar,Best Actress in a Leading Role,nm0000651,,nm0000651,Sissy Spacek,tt0247425,In the Bedroom,,,1,0
229,2002 Awards,Oscar,Best Actor in a Supporting Role,nm0000980,,nm0000980,Jim Broadbent,tt0280778,Iris,,,1,1
230,2002 Awards,Oscar,Best Actor in a Supporting Role,nm0001426,,nm0001426,Ben Kingsley,tt0203119,Sexy Beast,,,1,0
231,2002 Awards,Oscar,Best Actor in a Supporting Role,nm0000160,,nm0000160,Ethan Hawke,tt0139654,Training Day,,,1,0
232,2002 Awards,Oscar,Best Actor in a Supporting Role,nm0005212,,nm0005212,Ian McKellen,tt0120737,The Lord of the Rings: The Fellowship of the Ring,,,1,0
233,2002 Awards,Oscar,Best Actor in a Supporting Role,nm0000685,,nm0000685,Jon Voight,tt0248667,Ali,,,1,0
234,2002 Awards,Oscar,Best Actress in a Supporting Role,nm0000124,,nm0000124,Jennifer Connelly,tt0268978,A Beautiful Mind,,,1,1
235,2002 Awards,Oscar,Best Actress in a Supporting Role,nm0000545,,nm0000545,Helen Mirren,tt0280707,Gosford Park,,,1,0
236,2002 Awards,Oscar,Best Actress in a Supporting Role,nm0000701,,nm0000701,Kate Winslet,tt0280778,Iris,,,1,0
237,2002 Awards,Oscar,Best Actress in a Supporting Role,nm0001749,,nm0001749,Maggie Smith,tt0280707,Gosford Park,,,1,0
238,2002 Awards,Oscar,Best Actress in a Supporting Role,nm0000673,,nm0000673,Marisa Tomei,tt0247425,In the Bedroom,,,1,0
239,2002 Awards,Oscar,Best Director,nm0000165,,nm0000165,Ron Howard,tt0268978,A Beautiful Mind,,,1,1
240,2002 Awards,Oscar,Best Director,nm0000186,,nm0000186,David Lynch,tt0166924,Mulholland Drive,tt0166924,Mulholland Dr. (original title),1,0
241,2002 Awards,Oscar,Best Director,nm0001392,,nm0001392,Peter Jackson,tt0120737,The Lord of the Rings: The Fellowship of the Ring,,,1,0
242,2002 Awards,Oscar,Best Director,nm0000631,,nm0000631,Ridley Scott,tt0265086,Black Hawk Down,,,1,0
243,2002 Awards,Oscar,Best Director,nm0000265,,nm0000265,Robert Altman,tt0280707,Gosford Park,,,1,0
244,2002 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0280707,,tt0280707,Gosford Park,nm0271501,Julian Fellowes,,,1,1
245,2002 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0211915,,tt0211915,Amélie,tt0211915,Le fabuleux destin d'Amélie Poulain (original title),nm0491011,Guillaume Laurant,1,0
246,2002 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0209144,,tt0209144,Memento,nm0634240,Christopher Nolan,nm0634300,Jonathan Nolan,1,0
247,2002 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0285742,,tt0285742,Monster's Ball,nm0995906,Milo Addica,nm0737993,Will Rokos,1,0
248,2002 Awards,Oscar,"Best Writing, Screenplay Written Directly for the Screen",tt0265666,,tt0265666,The Royal Tenenbaums,nm0027572,Wes Anderson,nm0005562,Owen Wilson,1,0
249,2002 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0268978,,tt0268978,A Beautiful Mind,nm0326040,Akiva Goldsman,,,1,1
250,2002 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0162346,,tt0162346,Ghost World,nm0167280,Daniel Clowes,nm0959062,Terry Zwigoff,1,0
251,2002 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0247425,,tt0247425,In the Bedroom,nm0276062,Todd Field,nm0275284,Robert Festinger,1,0
252,2002 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0126029,,tt0126029,Shrek,nm0254645,Ted Elliott,nm0744429,Terry Rossio,1,0
253,2002 Awards,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published",tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0909638,Fran Walsh,nm0101991,Philippa Boyens,1,0
254,2002 Awards,Oscar,Best Foreign Language Film,tt0283509,,tt0283509,No Man's Land,,,,,1,1
255,2002 Awards,Oscar,Best Foreign Language Film,tt0211915,,tt0211915,Amélie,tt0211915,Le fabuleux destin d'Amélie Poulain (original title),,,1,0
256,2002 Awards,Oscar,Best Foreign Language Film,tt0279064,,tt0279064,Elling,,,,,1,0
257,2002 Awards,Oscar,Best Foreign Language Film,tt0169102,,tt0169102,Lagaan: Once Upon a Time in India,,,,,1,0
258,2002 Awards,Oscar,Best Foreign Language Film,tt0292542,,tt0292542,Son of the Bride,tt0292542,El hijo de la novia (original title),,,1,0
259,2002 Awards,Oscar,Best Cinematography,tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0504226,Andrew Lesnie,,,1,1
260,2002 Awards,Oscar,Best Cinematography,tt0211915,,tt0211915,Amélie,tt0211915,Le fabuleux destin d'Amélie Poulain (original title),nm0216632,Bruno Delbonnel,1,0
261,2002 Awards,Oscar,Best Cinematography,tt0265086,,tt0265086,Black Hawk Down,nm0005744,Slawomir Idziak,,,1,0
262,2002 Awards,Oscar,Best Cinematography,tt0203009,,tt0203009,Moulin Rouge!,nm0005791,Donald McAlpine,,,1,0
263,2002 Awards,Oscar,Best Cinematography,tt0243133,,tt0243133,The Man Who Wasn't There,nm0005683,Roger Deakins,,,1,0
264,2002 Awards,Oscar,Best Art Direction-Set Decoration,tt0203009,,tt0203009,Moulin Rouge!,nm0552039,Catherine Martin,nm0110488,Brigitte Broch,1,1
265,2002 Awards,Oscar,Best Art Direction-Set Decoration,tt0211915,,tt0211915,Amélie,tt0211915,Le fabuleux destin d'Amélie Poulain (original title),nm0094355,Aline Bonetto,1,0
266,2002 Awards,Oscar,Best Art Direction-Set Decoration,tt0280707,,tt0280707,Gosford Park,nm0022939,Stephen Altman,nm0003519,Anna Pinnock,1,0
267,2002 Awards,Oscar,Best Art Direction-Set Decoration,tt0241527,,tt0241527,Harry Potter and the Sorcerer's Stone,nm0186023,Stuart Craig,nm0573328,Stephenie McMillan,1,0
268,2002 Awards,Oscar,Best Art Direction-Set Decoration,tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0538194,Grant Major,nm0377172,Dan Hennah,1,0
269,2002 Awards,Oscar,Best Costume Design,tt0203009,,tt0203009,Moulin Rouge!,nm0552039,Catherine Martin,nm0833572,Angus Strathie,1,1
270,2002 Awards,Oscar,Best Costume Design,tt0280707,,tt0280707,Gosford Park,nm0064746,Jenny Beavan,,,1,0
271,2002 Awards,Oscar,Best Costume Design,tt0241527,,tt0241527,Harry Potter and the Sorcerer's Stone,nm0538721,Judianna Makovsky,,,1,0
272,2002 Awards,Oscar,Best Costume Design,tt0242252,,tt0242252,The Affair of the Necklace,nm0134382,Milena Canonero,,,1,0
273,2002 Awards,Oscar,Best Costume Design,tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0225699,Ngila Dickson,nm0853050,Richard Taylor,1,0
274,2002 Awards,Oscar,Best Sound,tt0265086,,tt0265086,Black Hawk Down,nm0591444,Michael Minkler,nm0002383,Myron Nettinga,1,1
275,2002 Awards,Oscar,Best Sound,tt0211915,,tt0211915,Amélie,tt0211915,Le fabuleux destin d'Amélie Poulain (original title),nm0003399,Vincent Arnardi,1,0
276,2002 Awards,Oscar,Best Sound,tt0203009,,tt0203009,Moulin Rouge!,nm0625144,Andy Nelson,nm0066933,Anna Behlmer,1,0
277,2002 Awards,Oscar,Best Sound,tt0213149,,tt0213149,Pearl Harbor,nm0222818,Peter J. Devlin,nm0751169,Greg P. Russell,1,0
278,2002 Awards,Oscar,Best Sound,tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0102110,Christopher Boyes,nm0783713,Michael Semanick,1,0
279,2002 Awards,Oscar,Best Sound Editing,tt0213149,,tt0213149,Pearl Harbor,nm0102110,Christopher Boyes,nm0915036,George Watters II,1,1
280,2002 Awards,Oscar,Best Sound Editing,tt0198781,,tt0198781,"Monsters, Inc.",nm0003977,Gary Rydstrom,nm0799011,Michael Silvers,1,0
281,2002 Awards,Oscar,Best Film Editing,tt0265086,,tt0265086,Black Hawk Down,nm0768817,Pietro Scalia,,,1,1
282,2002 Awards,Oscar,Best Film Editing,tt0268978,,tt0268978,A Beautiful Mind,nm0384528,Mike Hill,nm0360067,Daniel P. Hanley,1,0
283,2002 Awards,Oscar,Best Film Editing,tt0209144,,tt0209144,Memento,nm0233827,Dody Dorn,,,1,0
284,2002 Awards,Oscar,Best Film Editing,tt0203009,,tt0203009,Moulin Rouge!,nm0082162,Jill Bilcock,,,1,0
285,2002 Awards,Oscar,Best Film Editing,tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0003016,John Gilbert,,,1,0
286,2002 Awards,Oscar,"Best Effects, Visual Effects",tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0753277,Jim Rygiel,nm0177241,Randall William Cook,1,1
287,2002 Awards,Oscar,"Best Effects, Visual Effects",tt0212720,,tt0212720,A.I. Artificial Intelligence,nm0613830,Dennis Muren,nm0268141,Scott Farrar,1,0
288,2002 Awards,Oscar,"Best Effects, Visual Effects",tt0213149,,tt0213149,Pearl Harbor,nm0108094,Eric Brevig,nm0292594,John Frazier,1,0
289,2002 Awards,Oscar,Best Makeup,tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0654232,Peter Owen,nm0853050,Richard Taylor,1,1
290,2002 Awards,Oscar,Best Makeup,tt0268978,,tt0268978,A Beautiful Mind,nm0134148,Greg Cannom,nm0130128,Colleen Callaghan,1,0
291,2002 Awards,Oscar,Best Makeup,tt0203009,,tt0203009,Moulin Rouge!,nm0799198,Maurizio Silvi,nm0797532,Aldo Signoretti,1,0
292,2002 Awards,Oscar,"Best Music, Original Song",tt0198781,,tt0198781,"Monsters, Inc.",nm0005271,Randy Newman,,,1,1
293,2002 Awards,Oscar,"Best Music, Original Song",tt0035423,,tt0035423,Kate & Leopold,nm0001776,Sting,,,1,0
294,2002 Awards,Oscar,"Best Music, Original Song",tt0213149,,tt0213149,Pearl Harbor,nm0005534,Diane Warren,,,1,0
295,2002 Awards,Oscar,"Best Music, Original Song",tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0258216,Enya,nm1211393,Nicky Ryan,1,0
296,2002 Awards,Oscar,"Best Music, Original Song",tt0259711,,tt0259711,Vanilla Sky,nm0005200,Paul McCartney,,,1,0
297,2002 Awards,Oscar,"Best Music, Original Score",tt0120737,,tt0120737,The Lord of the Rings: The Fellowship of the Ring,nm0006290,Howard Shore,,,1,1
298,2002 Awards,Oscar,"Best Music, Original Score",tt0268978,,tt0268978,A Beautiful Mind,nm0000035,James Horner,,,1,0
299,2002 Awards,Oscar,"Best Music, Original Score",tt0212720,,tt0212720,A.I. Artificial Intelligence,nm0002354,John Williams,,,1,0
300,2002 Awards,Oscar,"Best Music, Original Score",tt0241527,,tt0241527,Harry Potter and the Sorcerer's Stone,nm0002354,John Williams,,,1,0
301,2002 Awards,Oscar,"Best Music, Original Score",tt0198781,,tt0198781,"Monsters, Inc.",nm0005271,Randy Newman,,,1,0
302,2002 Awards,Oscar,"Best Short Film, Animated",tt0248808,,tt0248808,For the Birds,nm0250995,Ralph Eggleston,,,1,1
303,2002 Awards,Oscar,"Best Short Film, Animated",tt0303336,,tt0303336,Fifty Percent Grey,nm1099711,Ruairi Robinson,nm0126289,Seamus Byrne,1,0
304,2002 Awards,Oscar,"Best Short Film, Animated",tt0308317,,tt0308317,Give Up Yer Aul Sins,nm1124614,Cathal Gaffney,nm1124615,Darragh O'Connell,1,0
305,2002 Awards,Oscar,"Best Short Film, Animated",tt0296874,,tt0296874,Strange Invaders,nm0054855,Cordell Barker,,,1,0
306,2002 Awards,Oscar,"Best Short Film, Animated",tt0309121,,tt0309121,Stubble Trouble,nm1124616,Joseph E. Merideth,,,1,0
307,2002 Awards,Oscar,"Best Short Film, Live Action",tt0222675,,tt0222675,The Accountant,nm0571964,Ray McKinnon,nm0089408,Lisa Blount,1,1
308,2002 Awards,Oscar,"Best Short Film, Live Action",tt0304394,,tt0304394,A Man Thing,tt0304394,Meska sprawa (original title),nm0264614,Slawomir Fabicki,1,0
309,2002 Awards,Oscar,"Best Short Film, Live Action",tt0182014,,tt0182014,Copy Shop,nm0927179,Virgil Widrich,,,1,0
310,2002 Awards,Oscar,"Best Short Film, Live Action",tt0304107,,tt0304107,Gregor's Greatest Invention,tt0304107,Gregors größte Erfindung (original title),nm0452374,Johannes Kiefer,1,0
311,2002 Awards,Oscar,"Best Short Film, Live Action",tt0269899,,tt0269899,Speed for Thespians,nm0032315,Kalman Apple,nm0049075,Shameela Bakhsh,1,0
312,2002 Awards,Oscar,"Best Documentary, Short Subjects",tt0299178,,tt0299178,Thoth,nm0449576,Sarah Kernochan,nm0032258,Lynn Appelle,1,1
313,2002 Awards,Oscar,"Best Documentary, Short Subjects",tt0289073,,tt0289073,Artists and Orphans: A True Drama,nm0458259,Lianne Klapper-McNally,,,1,0
314,2002 Awards,Oscar,"Best Documentary, Short Subjects",tt0308899,,tt0308899,Sing!,nm0595131,Freida Lee Mock,nm1124618,Jessica Sanders,1,0
315,2002 Awards,Oscar,"Best Documentary, Features",tt0307197,,tt0307197,Murder on a Sunday Morning,tt0307197,Un coupable idéal (original title),nm0994355,Jean-Xavier de Lestrade,1,1
316,2002 Awards,Oscar,"Best Documentary, Features",tt0264476,,tt0264476,Children Underground,nm0069797,Edet Belzberg,,,1,0
317,2002 Awards,Oscar,"Best Documentary, Features",tt0274622,,tt0274622,LaLee's Kin: The Legacy of Cotton,nm0297085,Susan Froemke,nm0225630,Deborah Dickson,1,0
318,2002 Awards,Oscar,"Best Documentary, Features",tt0282864,,tt0282864,Promises,nm0035184,Justine Shapiro,nm0325148,B.Z. Goldberg,1,0
319,2002 Awards,Oscar,"Best Documentary, Features",tt0309061,,tt0309061,War Photographer,nm0293726,Christian Frei,,,1,0
320,2002 Awards,Oscar,Best Animated Feature,tt0126029,,tt0126029,Shrek,nm0912403,Aron Warner,,,1,1
321,2002 Awards,Oscar,Best Animated Feature,tt0268397,,tt0268397,Jimmy Neutron: Boy Genius,nm0204884,John A. Davis,nm0644203,Steve Oedekerk,1,0
322,2002 Awards,Oscar,Best Animated Feature,tt0198781,,tt0198781,"Monsters, Inc.",nm0230032,Pete Docter,nm0005124,John Lasseter,1,0
323,2003 Awards,Oscar,Best Picture,tt0299658,,tt0299658,Chicago,nm0724237,Martin Richards,,,1,1
324,2003 Awards,Oscar,Best Picture,tt0217505,,tt0217505,Gangs of New York,nm0342090,Alberto Grimaldi,nm0005544,Harvey Weinstein,1,0
325,2003 Awards,Oscar,Best Picture,tt0274558,,tt0274558,The Hours,nm0748784,Scott Rudin,nm0289221,Robert Fox,1,0
326,2003 Awards,Oscar,Best Picture,tt0167261,,tt0167261,The Lord of the Rings: The Two Towers,nm0651614,Barrie M. Osborne,nm0909638,Fran Walsh,1,0
327,2003 Awards,Oscar,Best Picture,tt0253474,,tt0253474,The Pianist,nm0000591,Roman Polanski,nm0071452,Robert Benmussa,1,0
328,2003 Awards,Oscar,Best Actor in a Leading Role,nm0004778,,nm0004778,Adrien Brody,tt0253474,The Pianist,,,1,1
329,2003 Awards,Oscar,Best Actor in a Leading Role,nm0000358,,nm0000358,Daniel Day-Lewis,tt0217505,Gangs of New York,,,1,0
330,2003 Awards,Oscar,Best Actor in a Leading Role,nm0000197,,nm0000197,Jack Nicholson,tt0257360,About Schmidt,,,1,0
331,2003 Awards,Oscar,Best Actor in a Leading Role,nm0000323,,nm0000323,Michael Caine,tt0258068,The Quiet American,,,1,0
332,2003 Awards,Oscar,Best Actor in a Leading Role,nm0000115,,nm0000115,Nicolas Cage,tt0268126,Adaptation.,,,1,0
333,2003 Awards,Oscar,Best Actress in a Leading Role,nm0000173,,nm0000173,Nicole Kidman,tt0274558,The Hours,,,1,1
334,2003 Awards,Oscar,Best Actress in a Leading Role,nm0000178,,nm0000178,Diane Lane,tt0250797,Unfaithful,,,1,0
335,2003 Awards,Oscar,Best Actress in a Leading Role,nm0000194,,nm0000194,Julianne Moore,tt0297884,Far from Heaven,,,1,0
336,2003 Awards,Oscar,Best Actress in a Leading Role,nm0000250,,nm0000250,Renée Zellweger,tt0299658,Chicago,,,1,0
337,2003 Awards,Oscar,Best Actress in a Leading Role,nm0000161,,nm0000161,Salma Hayek,tt0120679,Frida,,,1,0
338,2003 Awards,Oscar,Best Actor in a Supporting Role,nm0177933,,nm0177933,Chris Cooper,tt0268126,Adaptation.,,,1,1
339,2003 Awards,Oscar,Best Actor in a Supporting Role,nm0000686,,nm0000686,Christopher Walken,tt0264464,Catch Me If You Can,,,1,0
340,2003 Awards,Oscar,Best Actor in a Supporting Role,nm0000438,,nm0000438,Ed Harris,tt0274558,The Hours,,,1,0
341,2003 Awards,Oscar,Best Actor in a Supporting Role,nm0000604,,nm0000604,John C. Reilly,tt0299658,Chicago,,,1,0
342,2003 Awards,Oscar,Best Actor in a Supporting Role,nm0000056,,nm0000056,Paul Newman,tt0257044,Road to Perdition,,,1,0
343,2003 Awards,Oscar,Best Actress in a Supporting Role,nm0001876,,nm0001876,Catherine Zeta-Jones,tt0299658,Chicago,,,1,1
